Pathways in cancer	1	BID,ELOB,GSTO1,HEY2,RBX1	hsa05200
Transcriptional misregulation in cancer	1	H3-5,TAF15	hsa05202
Viral carcinogenesis	1	HNRNPK,YWHAB	hsa05203
Chemical carcinogenesis	1	GSTO1	hsa05204
MicroRNAs in cancer	1	CCNG1,HNRNPK	hsa05206
Renal cell carcinoma	1	ELOB,RBX1	hsa05211
Breast cancer	1	HEY2	hsa05224
Hepatocellular carcinoma	1	GSTO1,PBRM1,SMARCC2	hsa05225
Central carbon metabolism in cancer	1	PDHA1	hsa05230
Systemic lupus erythematosus	1	H3-5,SNRPD1,SSB	hsa05322
Rheumatoid arthritis	1	ATP6V0E1	hsa05323
Hypertrophic cardiomyopathy	1	SGCB	hsa05410
Arrhythmogenic right ventricular cardiomyopathy	1	SGCB	hsa05412
Dilated cardiomyopathy	1	SGCB	hsa05414
Viral myocarditis	1	BID,SGCB	hsa05416
Fluid shear stress and atherosclerosis	1	GSTO1,TXN,TXN2	hsa05418
